experiment_id,pattern_id,variant_id,created_at,tested_at,status,reason_status,parameters_json,dataset_start,dataset_end,in_sample_start,in_sample_end,out_of_sample_start,out_of_sample_end,paper_live_start,paper_live_end,number_of_assets_tested,number_of_events,number_of_trades,gross_pnl,net_pnl,winrate,profit_factor,sharpe,sortino,max_drawdown,candidate_trial_count,global_trial_count,adjusted_p_value,wrc_p_value,spa_p_value,fit_scope,score_input_scope,event_ledger_hash,nested_discovery_replay_status,nested_discovery_replay_implemented,nested_discovery_replay_passed,edge_claim,drift_status,active_blockers,registry_path,registry_hash,registry_previous_hash,registry_run_manifest_hash,registry_hash_chain_valid,notes
EXP_PATTERN_000466_RR_4,PATTERN_000466,RR_4,2026-06-08T15:51:29.686821+00:00,2026-06-08T15:51:29.686821+00:00,discarded,"muestras insuficientes: 41 < 100; poca diversidad de símbolos: 6 < 8; premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 0, ""rr"": 4.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-15T00:00:00+00:00,2022-11-23T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-20T00:00:00+00:00,2022-11-23T00:00:00+00:00,,,6,41,0,,,0.60976,3.25719,,,5.0,1,11,,,,{},{},6849f1fea10b8d91b9a1ee29f31623d3a9ff5b4c33153e21bab7cc27f353f743,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,f8cbb9a4c9ee9219dadf12c181d9fdea57550f8772b5fc115e63952af01fbef5,,59f02ef8b349101ee2946631a6685c3b086f603dc981ed20c8b49856629e4ae1,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
EXP_PATTERN_000466_RR_5,PATTERN_000466,RR_5,2026-06-08T15:51:29.686821+00:00,2026-06-08T15:51:29.686821+00:00,discarded,"muestras insuficientes: 41 < 100; poca diversidad de símbolos: 6 < 8; premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 0, ""rr"": 5.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-15T00:00:00+00:00,2022-11-23T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-20T00:00:00+00:00,2022-11-23T00:00:00+00:00,,,6,41,0,,,0.60976,3.70722,,,5.0,1,12,,,,{},{},6849f1fea10b8d91b9a1ee29f31623d3a9ff5b4c33153e21bab7cc27f353f743,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,1cbbfbbc5df8f8d939a6dbc4c2092c75cc67244600c456d48e8839b5d762a798,,59f02ef8b349101ee2946631a6685c3b086f603dc981ed20c8b49856629e4ae1,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
EXP_PATTERN_000410_RR_1_5,PATTERN_000410,RR_1_5,2026-06-07T17:14:02.102623+00:00,2026-06-07T17:14:02.102623+00:00,discarded,muestras insuficientes: 67 < 100; poca diversidad de símbolos: 6 < 8,"{""cluster_id"": 4, ""rr"": 1.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-10T00:00:00+00:00,2023-02-13T00:00:00+00:00,2021-09-10T00:00:00+00:00,2021-09-10T00:00:00+00:00,2021-09-15T00:00:00+00:00,2023-02-13T00:00:00+00:00,,,6,67,0,,,0.61194,2.15852,,,8.40755,1,13,,,,{},{},7ea5bd1fe579d8b95eb16213ea9de37d87553703623f600e8f6dccbeff24c8bb,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,29a7d0c38bb72fcbf5a1397c0a087e6d94e3f980208f6c90dfa85256429cda05,,59f02ef8b349101ee2946631a6685c3b086f603dc981ed20c8b49856629e4ae1,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
EXP_PATTERN_000410_RR_2,PATTERN_000410,RR_2,2026-06-07T17:14:02.102623+00:00,2026-06-07T17:14:02.102623+00:00,discarded,muestras insuficientes: 67 < 100; poca diversidad de símbolos: 6 < 8,"{""cluster_id"": 4, ""rr"": 2.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-10T00:00:00+00:00,2023-02-13T00:00:00+00:00,2021-09-10T00:00:00+00:00,2021-09-10T00:00:00+00:00,2021-09-15T00:00:00+00:00,2023-02-13T00:00:00+00:00,,,6,67,0,,,0.61194,2.51675,,,9.37962,1,14,,,,{},{},7ea5bd1fe579d8b95eb16213ea9de37d87553703623f600e8f6dccbeff24c8bb,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,98171dc284266f30dca0d8bd5e0f766976d996d2ad02677d7334728530b90327,,59f02ef8b349101ee2946631a6685c3b086f603dc981ed20c8b49856629e4ae1,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
EXP_PATTERN_000410_RR_2_5,PATTERN_000410,RR_2_5,2026-06-07T17:14:02.102623+00:00,2026-06-07T17:14:02.102623+00:00,discarded,muestras insuficientes: 67 < 100; poca diversidad de símbolos: 6 < 8,"{""cluster_id"": 4, ""rr"": 2.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-10T00:00:00+00:00,2023-02-13T00:00:00+00:00,2021-09-10T00:00:00+00:00,2021-09-10T00:00:00+00:00,2021-09-15T00:00:00+00:00,2023-02-13T00:00:00+00:00,,,6,67,0,,,0.61194,2.77442,,,9.37962,1,15,,,,{},{},7ea5bd1fe579d8b95eb16213ea9de37d87553703623f600e8f6dccbeff24c8bb,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,bfac4d5e832407652a93a47f6b9f34235fdd19d97fd62fab1854431ea4c55f26,,59f02ef8b349101ee2946631a6685c3b086f603dc981ed20c8b49856629e4ae1,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
EXP_PATTERN_000410_RR_3,PATTERN_000410,RR_3,2026-06-07T17:14:02.102623+00:00,2026-06-07T17:14:02.102623+00:00,discarded,muestras insuficientes: 67 < 100; poca diversidad de símbolos: 6 < 8,"{""cluster_id"": 4, ""rr"": 3.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-10T00:00:00+00:00,2023-02-13T00:00:00+00:00,2021-09-10T00:00:00+00:00,2021-09-10T00:00:00+00:00,2021-09-15T00:00:00+00:00,2023-02-13T00:00:00+00:00,,,6,67,0,,,0.61194,2.97557,,,9.37962,1,16,,,,{},{},7ea5bd1fe579d8b95eb16213ea9de37d87553703623f600e8f6dccbeff24c8bb,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,a801a090be54e45e364c27292d4c38196f7a4f66048e7e972a7814b47a9ee28d,,59f02ef8b349101ee2946631a6685c3b086f603dc981ed20c8b49856629e4ae1,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
EXP_PATTERN_000410_RR_4,PATTERN_000410,RR_4,2026-06-07T17:14:02.102623+00:00,2026-06-07T17:14:02.102623+00:00,discarded,muestras insuficientes: 67 < 100; poca diversidad de símbolos: 6 < 8,"{""cluster_id"": 4, ""rr"": 4.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-10T00:00:00+00:00,2023-02-13T00:00:00+00:00,2021-09-10T00:00:00+00:00,2021-09-10T00:00:00+00:00,2021-09-15T00:00:00+00:00,2023-02-13T00:00:00+00:00,,,6,67,0,,,0.61194,3.32307,,,9.37962,1,17,,,,{},{},7ea5bd1fe579d8b95eb16213ea9de37d87553703623f600e8f6dccbeff24c8bb,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,247b65310d3434a8c4eda5dd937e58917c54fee3b914a0381a10c40c06d918a8,,59f02ef8b349101ee2946631a6685c3b086f603dc981ed20c8b49856629e4ae1,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
EXP_PATTERN_000410_RR_5,PATTERN_000410,RR_5,2026-06-07T17:14:02.102623+00:00,2026-06-07T17:14:02.102623+00:00,discarded,muestras insuficientes: 67 < 100; poca diversidad de símbolos: 6 < 8,"{""cluster_id"": 4, ""rr"": 5.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-10T00:00:00+00:00,2023-02-13T00:00:00+00:00,2021-09-10T00:00:00+00:00,2021-09-10T00:00:00+00:00,2021-09-15T00:00:00+00:00,2023-02-13T00:00:00+00:00,,,6,67,0,,,0.61194,3.62606,,,9.37962,1,18,,,,{},{},7ea5bd1fe579d8b95eb16213ea9de37d87553703623f600e8f6dccbeff24c8bb,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,6dcfb566b96857003a3b494a37dd199f2d5540e7107fa77be1d3afa06b140844,,59f02ef8b349101ee2946631a6685c3b086f603dc981ed20c8b49856629e4ae1,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
EXP_PATTERN_000617_RR_1_5,PATTERN_000617,RR_1_5,2026-06-09T09:22:48.206461+00:00,2026-06-09T09:22:48.206461+00:00,discarded,"muestras insuficientes: 81 < 100; drawdown excesivo: 13.67R > 12.00R; premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 0, ""rr"": 1.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-15T00:00:00+00:00,2022-11-18T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00,2022-11-18T00:00:00+00:00,,,11,81,0,,,0.5679,1.81686,,,13.66997,1,19,,,,{},{},4964854969bd39acd53e4116608d9b69c9ffe7f8c8a0950226c70a9267ef6387,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,104dc7b538dfeda008f3913607aa61f875ab41b2dc23337c9d045322c4d9f82d,,59f02ef8b349101ee2946631a6685c3b086f603dc981ed20c8b49856629e4ae1,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
EXP_PATTERN_000617_RR_2,PATTERN_000617,RR_2,2026-06-09T09:22:48.206461+00:00,2026-06-09T09:22:48.206461+00:00,discarded,"muestras insuficientes: 81 < 100; drawdown excesivo: 13.67R > 12.00R; premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 0, ""rr"": 2.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-15T00:00:00+00:00,2022-11-18T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00,2022-11-18T00:00:00+00:00,,,11,81,0,,,0.5679,2.15157,,,13.66997,1,20,,,,{},{},4964854969bd39acd53e4116608d9b69c9ffe7f8c8a0950226c70a9267ef6387,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,97fd166b315b800765344556ebb0cfcbe6e99b49dc2baf6f1a6978c4be50215b,,59f02ef8b349101ee2946631a6685c3b086f603dc981ed20c8b49856629e4ae1,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
EXP_PATTERN_000617_RR_2_5,PATTERN_000617,RR_2_5,2026-06-09T09:22:48.206461+00:00,2026-06-09T09:22:48.206461+00:00,discarded,"muestras insuficientes: 81 < 100; drawdown excesivo: 13.67R > 12.00R; premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 0, ""rr"": 2.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-15T00:00:00+00:00,2022-11-18T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00,2022-11-18T00:00:00+00:00,,,11,81,0,,,0.5679,2.35286,,,13.66997,1,21,,,,{},{},4964854969bd39acd53e4116608d9b69c9ffe7f8c8a0950226c70a9267ef6387,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,415248ef4ba690e23826656f31fb74004b69783391a52b781cc3a327c8607d47,,59f02ef8b349101ee2946631a6685c3b086f603dc981ed20c8b49856629e4ae1,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
EXP_PATTERN_000617_RR_3,PATTERN_000617,RR_3,2026-06-09T09:22:48.206461+00:00,2026-06-09T09:22:48.206461+00:00,discarded,"muestras insuficientes: 81 < 100; drawdown excesivo: 13.67R > 12.00R; premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 0, ""rr"": 3.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-15T00:00:00+00:00,2022-11-18T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00,2022-11-18T00:00:00+00:00,,,11,81,0,,,0.5679,2.50517,,,13.66997,1,22,,,,{},{},4964854969bd39acd53e4116608d9b69c9ffe7f8c8a0950226c70a9267ef6387,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,dc01d4c6af366b7e34802a0c4f075c8abfbf7b4c560f0abc6e400c6b1c23c74b,,59f02ef8b349101ee2946631a6685c3b086f603dc981ed20c8b49856629e4ae1,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
