experiment_id,pattern_id,variant_id,created_at,tested_at,status,reason_status,parameters_json,dataset_start,dataset_end,in_sample_start,in_sample_end,out_of_sample_start,out_of_sample_end,paper_live_start,paper_live_end,number_of_assets_tested,number_of_events,number_of_trades,gross_pnl,net_pnl,winrate,profit_factor,sharpe,sortino,max_drawdown,candidate_trial_count,global_trial_count,adjusted_p_value,wrc_p_value,spa_p_value,fit_scope,score_input_scope,event_ledger_hash,nested_discovery_replay_status,nested_discovery_replay_implemented,nested_discovery_replay_passed,edge_claim,drift_status,active_blockers,registry_path,registry_hash,registry_previous_hash,registry_run_manifest_hash,registry_hash_chain_valid,notes
EXP_PATTERN_006820_RR_2,PATTERN_006820,RR_2,2026-07-01T07:43:08.723934+00:00,2026-07-01T07:43:08.723934+00:00,discarded,"drawdown excesivo: 58.70R > 12.00R; 1 buckets expected-fail detectados; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; posible dependencia de un solo régimen temporal; premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 7, ""rr"": 2.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2026-04-14T12:30:00-04:00,2026-06-22T12:30:00-04:00,2026-04-07T12:30:00-04:00,2026-06-08T13:00:00-04:00,2026-06-08T13:00:00-04:00,2026-06-29T15:00:00-04:00,,,7,781,0,,,0.57674,1.61013,,,61.17486,96,633976,0.18713,0.17082,0.0191,"{""cluster_model"": ""train_only"", ""descriptive_all_feeds_scores"": false, ""lab_priority_score"": ""train_oos_walk_forward_only"", ""null_baseline"": ""train_population_stratified_bootstrap"", ""promotion_score"": ""train_oos_walk_forward_only"", ""rr_selection"": ""train_only"", ""scaler"": ""train_only"", ""side_selection"": ""train_metrics_only""}","{""descriptive_all_fields_used"": false, ""lab_priority_score"": [""train_metrics"", ""out_of_sample_metrics"", ""walk_forward_metrics"", ""purged_combinatorial_cv"", ""bootstrap_reality_proxy"", ""market_replay"", ""adversarial_challenge"", ""causal_invariance"", ""foundation_teacher""]}",5d69a313bcd788416dfe43760dc158e25d2244323b1afc38bc8f5ce71d1b05f7,required_for_finalists,false,false,NO_DEMOSTRADO,stable,,/app/reports/research/global_experiment_registry.json,0e338aecc773db5074812df91e23810fe1c87b6a1f6b813cedbdd0e7cc0fd85b,905aeb81726275f700af04c7514609f585327a5a734771e7c61a358c2ed2d976,ad8e797097d9904b73be9495fd190839c6e0f3872e0d35bbba008a626328a653,true,Research variant metrics are in R units; no paper trade PnL exists yet. out_of_sample boundaries source=selection_split.
EXP_PATTERN_006820_RR_2_5,PATTERN_006820,RR_2_5,2026-07-01T07:43:08.723934+00:00,2026-07-01T07:43:08.723934+00:00,discarded,"drawdown excesivo: 58.70R > 12.00R; 1 buckets expected-fail detectados; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; posible dependencia de un solo régimen temporal; premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 7, ""rr"": 2.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2026-04-14T12:30:00-04:00,2026-06-22T12:30:00-04:00,2026-04-07T12:30:00-04:00,2026-06-08T13:00:00-04:00,2026-06-08T13:00:00-04:00,2026-06-29T15:00:00-04:00,,,7,781,0,,,0.55897,1.70098,,,58.72826,96,633976,0.18713,0.17082,0.0191,"{""cluster_model"": ""train_only"", ""descriptive_all_feeds_scores"": false, ""lab_priority_score"": ""train_oos_walk_forward_only"", ""null_baseline"": ""train_population_stratified_bootstrap"", ""promotion_score"": ""train_oos_walk_forward_only"", ""rr_selection"": ""train_only"", ""scaler"": ""train_only"", ""side_selection"": ""train_metrics_only""}","{""descriptive_all_fields_used"": false, ""lab_priority_score"": [""train_metrics"", ""out_of_sample_metrics"", ""walk_forward_metrics"", ""purged_combinatorial_cv"", ""bootstrap_reality_proxy"", ""market_replay"", ""adversarial_challenge"", ""causal_invariance"", ""foundation_teacher""]}",5d69a313bcd788416dfe43760dc158e25d2244323b1afc38bc8f5ce71d1b05f7,required_for_finalists,false,false,NO_DEMOSTRADO,stable,,/app/reports/research/global_experiment_registry.json,0e338aecc773db5074812df91e23810fe1c87b6a1f6b813cedbdd0e7cc0fd85b,905aeb81726275f700af04c7514609f585327a5a734771e7c61a358c2ed2d976,ad8e797097d9904b73be9495fd190839c6e0f3872e0d35bbba008a626328a653,true,Research variant metrics are in R units; no paper trade PnL exists yet. out_of_sample boundaries source=selection_split.
EXP_PATTERN_006820_RR_3,PATTERN_006820,RR_3,2026-07-01T07:43:08.723934+00:00,2026-07-01T07:43:08.723934+00:00,discarded,"drawdown excesivo: 58.70R > 12.00R; 1 buckets expected-fail detectados; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; posible dependencia de un solo régimen temporal; premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 7, ""rr"": 3.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2026-04-14T12:30:00-04:00,2026-06-22T12:30:00-04:00,2026-04-07T12:30:00-04:00,2026-06-08T13:00:00-04:00,2026-06-08T13:00:00-04:00,2026-06-29T15:00:00-04:00,,,7,781,0,,,0.55412,1.80483,,,59.71286,96,633976,0.18713,0.17082,0.0191,"{""cluster_model"": ""train_only"", ""descriptive_all_feeds_scores"": false, ""lab_priority_score"": ""train_oos_walk_forward_only"", ""null_baseline"": ""train_population_stratified_bootstrap"", ""promotion_score"": ""train_oos_walk_forward_only"", ""rr_selection"": ""train_only"", ""scaler"": ""train_only"", ""side_selection"": ""train_metrics_only""}","{""descriptive_all_fields_used"": false, ""lab_priority_score"": [""train_metrics"", ""out_of_sample_metrics"", ""walk_forward_metrics"", ""purged_combinatorial_cv"", ""bootstrap_reality_proxy"", ""market_replay"", ""adversarial_challenge"", ""causal_invariance"", ""foundation_teacher""]}",5d69a313bcd788416dfe43760dc158e25d2244323b1afc38bc8f5ce71d1b05f7,required_for_finalists,false,false,NO_DEMOSTRADO,stable,,/app/reports/research/global_experiment_registry.json,0e338aecc773db5074812df91e23810fe1c87b6a1f6b813cedbdd0e7cc0fd85b,905aeb81726275f700af04c7514609f585327a5a734771e7c61a358c2ed2d976,ad8e797097d9904b73be9495fd190839c6e0f3872e0d35bbba008a626328a653,true,Research variant metrics are in R units; no paper trade PnL exists yet. out_of_sample boundaries source=selection_split.
EXP_PATTERN_006820_RR_4,PATTERN_006820,RR_4,2026-07-01T07:43:08.723934+00:00,2026-07-01T07:43:08.723934+00:00,discarded,"drawdown excesivo: 58.70R > 12.00R; 1 buckets expected-fail detectados; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; posible dependencia de un solo régimen temporal; premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 7, ""rr"": 4.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2026-04-14T12:30:00-04:00,2026-06-22T12:30:00-04:00,2026-04-07T12:30:00-04:00,2026-06-08T13:00:00-04:00,2026-06-08T13:00:00-04:00,2026-06-29T15:00:00-04:00,,,7,781,0,,,0.55089,1.94669,,,59.68728,96,633976,0.18713,0.17082,0.0191,"{""cluster_model"": ""train_only"", ""descriptive_all_feeds_scores"": false, ""lab_priority_score"": ""train_oos_walk_forward_only"", ""null_baseline"": ""train_population_stratified_bootstrap"", ""promotion_score"": ""train_oos_walk_forward_only"", ""rr_selection"": ""train_only"", ""scaler"": ""train_only"", ""side_selection"": ""train_metrics_only""}","{""descriptive_all_fields_used"": false, ""lab_priority_score"": [""train_metrics"", ""out_of_sample_metrics"", ""walk_forward_metrics"", ""purged_combinatorial_cv"", ""bootstrap_reality_proxy"", ""market_replay"", ""adversarial_challenge"", ""causal_invariance"", ""foundation_teacher""]}",5d69a313bcd788416dfe43760dc158e25d2244323b1afc38bc8f5ce71d1b05f7,required_for_finalists,false,false,NO_DEMOSTRADO,stable,,/app/reports/research/global_experiment_registry.json,0e338aecc773db5074812df91e23810fe1c87b6a1f6b813cedbdd0e7cc0fd85b,905aeb81726275f700af04c7514609f585327a5a734771e7c61a358c2ed2d976,ad8e797097d9904b73be9495fd190839c6e0f3872e0d35bbba008a626328a653,true,Research variant metrics are in R units; no paper trade PnL exists yet. out_of_sample boundaries source=selection_split.
EXP_PATTERN_006820_RR_5,PATTERN_006820,RR_5,2026-07-01T07:43:08.723934+00:00,2026-07-01T07:43:08.723934+00:00,discarded,"drawdown excesivo: 58.70R > 12.00R; 1 buckets expected-fail detectados; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; posible dependencia de un solo régimen temporal; premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 7, ""rr"": 5.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2026-04-14T12:30:00-04:00,2026-06-22T12:30:00-04:00,2026-04-07T12:30:00-04:00,2026-06-08T13:00:00-04:00,2026-06-08T13:00:00-04:00,2026-06-29T15:00:00-04:00,,,7,781,0,,,0.55089,2.01752,,,58.70183,96,633976,0.18713,0.17082,0.0191,"{""cluster_model"": ""train_only"", ""descriptive_all_feeds_scores"": false, ""lab_priority_score"": ""train_oos_walk_forward_only"", ""null_baseline"": ""train_population_stratified_bootstrap"", ""promotion_score"": ""train_oos_walk_forward_only"", ""rr_selection"": ""train_only"", ""scaler"": ""train_only"", ""side_selection"": ""train_metrics_only""}","{""descriptive_all_fields_used"": false, ""lab_priority_score"": [""train_metrics"", ""out_of_sample_metrics"", ""walk_forward_metrics"", ""purged_combinatorial_cv"", ""bootstrap_reality_proxy"", ""market_replay"", ""adversarial_challenge"", ""causal_invariance"", ""foundation_teacher""]}",5d69a313bcd788416dfe43760dc158e25d2244323b1afc38bc8f5ce71d1b05f7,required_for_finalists,false,false,NO_DEMOSTRADO,stable,,/app/reports/research/global_experiment_registry.json,0e338aecc773db5074812df91e23810fe1c87b6a1f6b813cedbdd0e7cc0fd85b,905aeb81726275f700af04c7514609f585327a5a734771e7c61a358c2ed2d976,ad8e797097d9904b73be9495fd190839c6e0f3872e0d35bbba008a626328a653,true,Research variant metrics are in R units; no paper trade PnL exists yet. out_of_sample boundaries source=selection_split.
EXP_PATTERN_001148_RR_1_5,PATTERN_001148,RR_1_5,2026-06-23T14:27:00.711813+00:00,2026-06-23T14:27:00.711813+00:00,discarded,"muestras efectivas insuficientes (solapamiento/pseudo-replicacion): n_eff=14.6 < 60; no supera BH-FDR del run (q=0.05, p=0.0019, tests=48); drawdown excesivo: 33.25R > 12.00R; edge insuficiente en 4R: expectancy=0.34R < 0.25R o PF=1.46 < 1.80; significancia insuficiente: p_adj=0.28 > 0.25; Deflated Sharpe débil: prob=0.10 < 0.50; profit factor insuficiente: 1.46 < 1.80; edge vs baseline débil: lift=0.43R; 7 buckets expected-fail detectados; research_committee:rejected_false_positive","{""cluster_id"": 1, ""rr"": 1.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 200}",2022-04-07T00:00:00+00:00,2023-06-12T00:00:00+00:00,2022-04-07T00:00:00+00:00,2023-05-05T00:00:00+00:00,2023-05-05T00:00:00+00:00,2025-03-26T00:00:00+00:00,,,11,224,0,,,0.4335,0.87432,,,31.16836,144,82216,0.2807,0.24495,0.02339,"{""cluster_model"": ""train_only"", ""descriptive_all_feeds_scores"": false, ""lab_priority_score"": ""train_oos_walk_forward_only"", ""null_baseline"": ""train_population_stratified_bootstrap"", ""promotion_score"": ""train_oos_walk_forward_only"", ""rr_selection"": ""train_only"", ""scaler"": ""train_only"", ""side_selection"": ""train_metrics_only""}","{""descriptive_all_fields_used"": false, ""lab_priority_score"": [""train_metrics"", ""out_of_sample_metrics"", ""walk_forward_metrics"", ""purged_combinatorial_cv"", ""bootstrap_reality_proxy"", ""market_replay"", ""adversarial_challenge"", ""causal_invariance"", ""foundation_teacher""]}",c35442272ed64ae5c919bb6aff49c7a07b9a237f0628769284ef31300b15135f,blocked_contract,false,false,NO_DEMOSTRADO,stable,,/app/reports/research/global_experiment_registry.json,6c8fce0f288768f5d41357ecace05c643b81a8a06ef5a12c435921878aec5f02,a95acbf749973de19b9d50dcda0dd70d985686d1e6c34bf046df61e7a172babc,b68152e8043c9d47f5d1d6c5db07df39346d2c2acf74a6e552dcab0605b75da9,true,Research variant metrics are in R units; no paper trade PnL exists yet. out_of_sample boundaries source=selection_split.
EXP_PATTERN_001148_RR_2,PATTERN_001148,RR_2,2026-06-23T14:27:00.711813+00:00,2026-06-23T14:27:00.711813+00:00,discarded,"muestras efectivas insuficientes (solapamiento/pseudo-replicacion): n_eff=14.6 < 60; no supera BH-FDR del run (q=0.05, p=0.0019, tests=48); drawdown excesivo: 33.25R > 12.00R; edge insuficiente en 4R: expectancy=0.34R < 0.25R o PF=1.46 < 1.80; significancia insuficiente: p_adj=0.28 > 0.25; Deflated Sharpe débil: prob=0.10 < 0.50; profit factor insuficiente: 1.46 < 1.80; edge vs baseline débil: lift=0.43R; 7 buckets expected-fail detectados; research_committee:rejected_false_positive","{""cluster_id"": 1, ""rr"": 2.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 200}",2022-04-07T00:00:00+00:00,2023-06-12T00:00:00+00:00,2022-04-07T00:00:00+00:00,2023-05-05T00:00:00+00:00,2023-05-05T00:00:00+00:00,2025-03-26T00:00:00+00:00,,,11,224,0,,,0.38725,0.9809,,,31.58983,144,82216,0.2807,0.24495,0.02339,"{""cluster_model"": ""train_only"", ""descriptive_all_feeds_scores"": false, ""lab_priority_score"": ""train_oos_walk_forward_only"", ""null_baseline"": ""train_population_stratified_bootstrap"", ""promotion_score"": ""train_oos_walk_forward_only"", ""rr_selection"": ""train_only"", ""scaler"": ""train_only"", ""side_selection"": ""train_metrics_only""}","{""descriptive_all_fields_used"": false, ""lab_priority_score"": [""train_metrics"", ""out_of_sample_metrics"", ""walk_forward_metrics"", ""purged_combinatorial_cv"", ""bootstrap_reality_proxy"", ""market_replay"", ""adversarial_challenge"", ""causal_invariance"", ""foundation_teacher""]}",c35442272ed64ae5c919bb6aff49c7a07b9a237f0628769284ef31300b15135f,blocked_contract,false,false,NO_DEMOSTRADO,stable,,/app/reports/research/global_experiment_registry.json,6c8fce0f288768f5d41357ecace05c643b81a8a06ef5a12c435921878aec5f02,a95acbf749973de19b9d50dcda0dd70d985686d1e6c34bf046df61e7a172babc,b68152e8043c9d47f5d1d6c5db07df39346d2c2acf74a6e552dcab0605b75da9,true,Research variant metrics are in R units; no paper trade PnL exists yet. out_of_sample boundaries source=selection_split.
EXP_PATTERN_001148_RR_2_5,PATTERN_001148,RR_2_5,2026-06-23T14:27:00.711813+00:00,2026-06-23T14:27:00.711813+00:00,discarded,"muestras efectivas insuficientes (solapamiento/pseudo-replicacion): n_eff=14.6 < 60; no supera BH-FDR del run (q=0.05, p=0.0019, tests=48); drawdown excesivo: 33.25R > 12.00R; edge insuficiente en 4R: expectancy=0.34R < 0.25R o PF=1.46 < 1.80; significancia insuficiente: p_adj=0.28 > 0.25; Deflated Sharpe débil: prob=0.10 < 0.50; profit factor insuficiente: 1.46 < 1.80; edge vs baseline débil: lift=0.43R; 7 buckets expected-fail detectados; research_committee:rejected_false_positive","{""cluster_id"": 1, ""rr"": 2.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 200}",2022-04-07T00:00:00+00:00,2023-06-12T00:00:00+00:00,2022-04-07T00:00:00+00:00,2023-05-05T00:00:00+00:00,2023-05-05T00:00:00+00:00,2025-03-26T00:00:00+00:00,,,11,224,0,,,0.39216,1.19004,,,31.14795,144,82216,0.2807,0.24495,0.02339,"{""cluster_model"": ""train_only"", ""descriptive_all_feeds_scores"": false, ""lab_priority_score"": ""train_oos_walk_forward_only"", ""null_baseline"": ""train_population_stratified_bootstrap"", ""promotion_score"": ""train_oos_walk_forward_only"", ""rr_selection"": ""train_only"", ""scaler"": ""train_only"", ""side_selection"": ""train_metrics_only""}","{""descriptive_all_fields_used"": false, ""lab_priority_score"": [""train_metrics"", ""out_of_sample_metrics"", ""walk_forward_metrics"", ""purged_combinatorial_cv"", ""bootstrap_reality_proxy"", ""market_replay"", ""adversarial_challenge"", ""causal_invariance"", ""foundation_teacher""]}",c35442272ed64ae5c919bb6aff49c7a07b9a237f0628769284ef31300b15135f,blocked_contract,false,false,NO_DEMOSTRADO,stable,,/app/reports/research/global_experiment_registry.json,6c8fce0f288768f5d41357ecace05c643b81a8a06ef5a12c435921878aec5f02,a95acbf749973de19b9d50dcda0dd70d985686d1e6c34bf046df61e7a172babc,b68152e8043c9d47f5d1d6c5db07df39346d2c2acf74a6e552dcab0605b75da9,true,Research variant metrics are in R units; no paper trade PnL exists yet. out_of_sample boundaries source=selection_split.
EXP_PATTERN_001148_RR_3,PATTERN_001148,RR_3,2026-06-23T14:27:00.711813+00:00,2026-06-23T14:27:00.711813+00:00,discarded,"muestras efectivas insuficientes (solapamiento/pseudo-replicacion): n_eff=14.6 < 60; no supera BH-FDR del run (q=0.05, p=0.0019, tests=48); drawdown excesivo: 33.25R > 12.00R; edge insuficiente en 4R: expectancy=0.34R < 0.25R o PF=1.46 < 1.80; significancia insuficiente: p_adj=0.28 > 0.25; Deflated Sharpe débil: prob=0.10 < 0.50; profit factor insuficiente: 1.46 < 1.80; edge vs baseline débil: lift=0.43R; 7 buckets expected-fail detectados; research_committee:rejected_false_positive","{""cluster_id"": 1, ""rr"": 3.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 200}",2022-04-07T00:00:00+00:00,2023-06-12T00:00:00+00:00,2022-04-07T00:00:00+00:00,2023-05-05T00:00:00+00:00,2023-05-05T00:00:00+00:00,2025-03-26T00:00:00+00:00,,,11,224,0,,,0.38235,1.25717,,,33.24615,144,82216,0.2807,0.24495,0.02339,"{""cluster_model"": ""train_only"", ""descriptive_all_feeds_scores"": false, ""lab_priority_score"": ""train_oos_walk_forward_only"", ""null_baseline"": ""train_population_stratified_bootstrap"", ""promotion_score"": ""train_oos_walk_forward_only"", ""rr_selection"": ""train_only"", ""scaler"": ""train_only"", ""side_selection"": ""train_metrics_only""}","{""descriptive_all_fields_used"": false, ""lab_priority_score"": [""train_metrics"", ""out_of_sample_metrics"", ""walk_forward_metrics"", ""purged_combinatorial_cv"", ""bootstrap_reality_proxy"", ""market_replay"", ""adversarial_challenge"", ""causal_invariance"", ""foundation_teacher""]}",c35442272ed64ae5c919bb6aff49c7a07b9a237f0628769284ef31300b15135f,blocked_contract,false,false,NO_DEMOSTRADO,stable,,/app/reports/research/global_experiment_registry.json,6c8fce0f288768f5d41357ecace05c643b81a8a06ef5a12c435921878aec5f02,a95acbf749973de19b9d50dcda0dd70d985686d1e6c34bf046df61e7a172babc,b68152e8043c9d47f5d1d6c5db07df39346d2c2acf74a6e552dcab0605b75da9,true,Research variant metrics are in R units; no paper trade PnL exists yet. out_of_sample boundaries source=selection_split.
EXP_PATTERN_001148_RR_4,PATTERN_001148,RR_4,2026-06-23T14:27:00.711813+00:00,2026-06-23T14:27:00.711813+00:00,discarded,"muestras efectivas insuficientes (solapamiento/pseudo-replicacion): n_eff=14.6 < 60; no supera BH-FDR del run (q=0.05, p=0.0019, tests=48); drawdown excesivo: 33.25R > 12.00R; edge insuficiente en 4R: expectancy=0.34R < 0.25R o PF=1.46 < 1.80; significancia insuficiente: p_adj=0.28 > 0.25; Deflated Sharpe débil: prob=0.10 < 0.50; profit factor insuficiente: 1.46 < 1.80; edge vs baseline débil: lift=0.43R; 7 buckets expected-fail detectados; research_committee:rejected_false_positive","{""cluster_id"": 1, ""rr"": 4.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 200}",2022-04-07T00:00:00+00:00,2023-06-12T00:00:00+00:00,2022-04-07T00:00:00+00:00,2023-05-05T00:00:00+00:00,2023-05-05T00:00:00+00:00,2025-03-26T00:00:00+00:00,,,11,224,0,,,0.38235,1.43419,,,33.24615,144,82216,0.2807,0.24495,0.02339,"{""cluster_model"": ""train_only"", ""descriptive_all_feeds_scores"": false, ""lab_priority_score"": ""train_oos_walk_forward_only"", ""null_baseline"": ""train_population_stratified_bootstrap"", ""promotion_score"": ""train_oos_walk_forward_only"", ""rr_selection"": ""train_only"", ""scaler"": ""train_only"", ""side_selection"": ""train_metrics_only""}","{""descriptive_all_fields_used"": false, ""lab_priority_score"": [""train_metrics"", ""out_of_sample_metrics"", ""walk_forward_metrics"", ""purged_combinatorial_cv"", ""bootstrap_reality_proxy"", ""market_replay"", ""adversarial_challenge"", ""causal_invariance"", ""foundation_teacher""]}",c35442272ed64ae5c919bb6aff49c7a07b9a237f0628769284ef31300b15135f,blocked_contract,false,false,NO_DEMOSTRADO,stable,,/app/reports/research/global_experiment_registry.json,6c8fce0f288768f5d41357ecace05c643b81a8a06ef5a12c435921878aec5f02,a95acbf749973de19b9d50dcda0dd70d985686d1e6c34bf046df61e7a172babc,b68152e8043c9d47f5d1d6c5db07df39346d2c2acf74a6e552dcab0605b75da9,true,Research variant metrics are in R units; no paper trade PnL exists yet. out_of_sample boundaries source=selection_split.
EXP_PATTERN_001148_RR_5,PATTERN_001148,RR_5,2026-06-23T14:27:00.711813+00:00,2026-06-23T14:27:00.711813+00:00,discarded,"muestras efectivas insuficientes (solapamiento/pseudo-replicacion): n_eff=14.6 < 60; no supera BH-FDR del run (q=0.05, p=0.0019, tests=48); drawdown excesivo: 33.25R > 12.00R; edge insuficiente en 4R: expectancy=0.34R < 0.25R o PF=1.46 < 1.80; significancia insuficiente: p_adj=0.28 > 0.25; Deflated Sharpe débil: prob=0.10 < 0.50; profit factor insuficiente: 1.46 < 1.80; edge vs baseline débil: lift=0.43R; 7 buckets expected-fail detectados; research_committee:rejected_false_positive","{""cluster_id"": 1, ""rr"": 5.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 200}",2022-04-07T00:00:00+00:00,2023-06-12T00:00:00+00:00,2022-04-07T00:00:00+00:00,2023-05-05T00:00:00+00:00,2023-05-05T00:00:00+00:00,2025-03-26T00:00:00+00:00,,,11,224,0,,,0.38235,1.46273,,,33.24615,144,82216,0.2807,0.24495,0.02339,"{""cluster_model"": ""train_only"", ""descriptive_all_feeds_scores"": false, ""lab_priority_score"": ""train_oos_walk_forward_only"", ""null_baseline"": ""train_population_stratified_bootstrap"", ""promotion_score"": ""train_oos_walk_forward_only"", ""rr_selection"": ""train_only"", ""scaler"": ""train_only"", ""side_selection"": ""train_metrics_only""}","{""descriptive_all_fields_used"": false, ""lab_priority_score"": [""train_metrics"", ""out_of_sample_metrics"", ""walk_forward_metrics"", ""purged_combinatorial_cv"", ""bootstrap_reality_proxy"", ""market_replay"", ""adversarial_challenge"", ""causal_invariance"", ""foundation_teacher""]}",c35442272ed64ae5c919bb6aff49c7a07b9a237f0628769284ef31300b15135f,blocked_contract,false,false,NO_DEMOSTRADO,stable,,/app/reports/research/global_experiment_registry.json,6c8fce0f288768f5d41357ecace05c643b81a8a06ef5a12c435921878aec5f02,a95acbf749973de19b9d50dcda0dd70d985686d1e6c34bf046df61e7a172babc,b68152e8043c9d47f5d1d6c5db07df39346d2c2acf74a6e552dcab0605b75da9,true,Research variant metrics are in R units; no paper trade PnL exists yet. out_of_sample boundaries source=selection_split.
EXP_PATTERN_000071_RR_1_5,PATTERN_000071,RR_1_5,2026-06-07T08:46:40.546995+00:00,2026-06-07T08:46:40.546995+00:00,discarded,muestras insuficientes: 52 < 100; poca diversidad de símbolos: 1 < 8; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; posible dependencia de pocos símbolos,"{""cluster_id"": 2, ""rr"": 1.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2022-06-30T00:00:00+00:00,2023-02-13T00:00:00+00:00,2022-06-30T00:00:00+00:00,2022-06-30T00:00:00+00:00,2022-07-06T00:00:00+00:00,2023-02-13T00:00:00+00:00,,,1,52,0,,,0.61538,2.20326,,,8.5546,1,691739,,,,{},{},1d7e8b424c6e37730059134eb706403e81352b887b660f0e41e57834b2f2a884,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,fde92ba6c969596249ecdd38e23f188d6df8f5f6c3dad69cd90bb6265d904d21,,f6bba7c87153c715c9c26e6cbd3e95c85d78ebb1470aab31289246cbe54f444a,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
EXP_PATTERN_000071_RR_2,PATTERN_000071,RR_2,2026-06-07T08:46:40.546995+00:00,2026-06-07T08:46:40.546995+00:00,discarded,muestras insuficientes: 52 < 100; poca diversidad de símbolos: 1 < 8; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; posible dependencia de pocos símbolos,"{""cluster_id"": 2, ""rr"": 2.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2022-06-30T00:00:00+00:00,2023-02-13T00:00:00+00:00,2022-06-30T00:00:00+00:00,2022-06-30T00:00:00+00:00,2022-07-06T00:00:00+00:00,2023-02-13T00:00:00+00:00,,,1,52,0,,,0.57692,2.33204,,,8.5546,1,691740,,,,{},{},1d7e8b424c6e37730059134eb706403e81352b887b660f0e41e57834b2f2a884,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,fd98b166e204f70737b86ec513a5a244bc92e24a76bf7e27421d0debcebf03b9,,f6bba7c87153c715c9c26e6cbd3e95c85d78ebb1470aab31289246cbe54f444a,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
EXP_PATTERN_000071_RR_2_5,PATTERN_000071,RR_2_5,2026-06-07T08:46:40.546995+00:00,2026-06-07T08:46:40.546995+00:00,discarded,muestras insuficientes: 52 < 100; poca diversidad de símbolos: 1 < 8; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; posible dependencia de pocos símbolos,"{""cluster_id"": 2, ""rr"": 2.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2022-06-30T00:00:00+00:00,2023-02-13T00:00:00+00:00,2022-06-30T00:00:00+00:00,2022-06-30T00:00:00+00:00,2022-07-06T00:00:00+00:00,2023-02-13T00:00:00+00:00,,,1,52,0,,,0.51923,1.88694,,,8.5546,1,691741,,,,{},{},1d7e8b424c6e37730059134eb706403e81352b887b660f0e41e57834b2f2a884,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,481ea566a2ddbb1542b36fd51c08e7f0975d88a460e633ed4bb3b4b1762f4bc1,,f6bba7c87153c715c9c26e6cbd3e95c85d78ebb1470aab31289246cbe54f444a,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
