pattern_id,sample_count,independent_sample_count,trade_count,ticker_count,sector_count,first_seen,last_seen,gross_pnl,net_pnl,avg_trade,median_trade,std_trade,winrate,avg_win,avg_loss,payoff_ratio,profit_factor,expectancy,max_drawdown,max_consecutive_losses,best_trade,worst_trade,top_5_trades_pnl,bottom_5_trades_pnl,pnl_without_best_trade,pnl_without_top_5_trades,pnl_without_worst_trade,sharpe,sortino,calmar,avg_holding_period_seconds,notes
PATTERN_000013,49,49,0,7,,2021-10-01T00:00:00+00:00,2022-12-15T00:00:00+00:00,0,0,,0.71818,,0.59184,1.84256,0.99034,1.860533,2.69777,0.68627,8.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000387,40,40,0,5,,2021-09-10T00:00:00+00:00,2023-02-13T00:00:00+00:00,0,0,,-0.52089,,0.475,1.99467,0.95437,2.090038,1.89099,0.44643,8.75794,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000070,93,93,0,3,,2021-08-03T00:00:00+00:00,2025-11-17T00:00:00+00:00,0,0,,-1.0,,0.45161,2.6791,0.94978,2.820758,2.32297,0.68907,21.12818,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000467,61,61,0,11,,2021-10-11T00:00:00+00:00,2022-12-02T00:00:00+00:00,0,0,,0.71718,,0.59016,1.72512,0.92496,1.865075,2.6857,0.63902,6.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000259,58,58,0,9,,2021-08-19T00:00:00+00:00,2023-02-13T00:00:00+00:00,0,0,,-0.16564,,0.48276,2.1392,0.93631,2.284713,2.1324,0.54842,10.03416,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000468,54,54,0,13,,2021-08-19T00:00:00+00:00,2022-04-18T00:00:00+00:00,0,0,,1.88831,,0.64815,1.81248,0.97216,1.864384,3.43437,0.8327,4.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000014,73,73,0,15,,2021-12-17T00:00:00+00:00,2022-02-14T00:00:00+00:00,0,0,,0.74758,,0.58904,1.83282,0.94675,1.935907,2.77479,0.69053,5.40254,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000058,94,94,0,4,,2021-07-13T00:00:00+00:00,2024-04-23T00:00:00+00:00,0,0,,-0.90559,,0.44681,2.50701,0.9319,2.690214,2.17287,0.60464,14.53683,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000046,92,92,0,3,,2021-07-13T00:00:00+00:00,2021-09-23T00:00:00+00:00,0,0,,-1.0,,0.41304,2.50929,0.91585,2.739848,1.92804,0.49888,25.09034,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000619,53,53,0,11,,2021-08-19T00:00:00+00:00,2022-02-23T00:00:00+00:00,0,0,,0.94305,,0.56604,2.27959,0.96731,2.356628,3.07385,0.87056,5.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000560,101,101,0,17,,2021-09-07T00:00:00+00:00,2023-06-13T00:00:00+00:00,0,0,,0.56195,,0.57426,1.82279,0.96917,1.880774,2.53686,0.63413,11.19677,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000514,30,30,0,5,,2021-09-20T00:00:00+00:00,2022-08-25T00:00:00+00:00,0,0,,0.7623,,0.6,1.44306,0.94032,1.534648,2.30198,0.48971,5.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000582,78,78,0,17,,2021-12-09T00:00:00+00:00,2022-05-25T00:00:00+00:00,0,0,,0.72819,,0.61538,1.7674,0.91796,1.925356,3.08057,0.73457,8.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000143,84,84,0,8,,2021-08-19T00:00:00+00:00,2025-03-18T00:00:00+00:00,0,0,,0.50598,,0.54762,1.75885,0.95493,1.841863,2.22963,0.53119,12.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000537,43,43,0,10,,2021-09-07T00:00:00+00:00,2024-11-20T00:00:00+00:00,0,0,,0.63219,,0.62791,1.53098,0.89744,1.705941,2.87877,0.62738,3.86833,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000080,80,80,0,1,,2021-08-11T00:00:00+00:00,2026-01-13T00:00:00+00:00,0,0,,-1.0,,0.425,2.621,0.91908,2.851765,2.10782,0.58545,11.49626,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000561,34,34,0,6,,2021-10-27T00:00:00+00:00,2023-07-14T00:00:00+00:00,0,0,,0.90664,,0.64706,1.56893,1.0,1.56893,2.87637,0.66225,3.05797,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000127,53,53,0,3,,2021-12-31T00:00:00+00:00,2024-10-01T00:00:00+00:00,0,0,,0.69656,,0.54717,1.72435,0.94256,1.829433,2.21056,0.51669,9.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000015,59,59,0,9,,2021-09-10T00:00:00+00:00,2023-02-13T00:00:00+00:00,0,0,,0.40893,,0.54237,1.96391,0.94555,2.077003,2.46163,0.63246,7.41532,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000035,30,30,0,13,,2021-09-20T00:00:00+00:00,2022-07-19T00:00:00+00:00,0,0,,1.5,,0.6,1.42229,1.0,1.42229,2.13344,0.45338,3.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000491,80,80,0,10,,2021-12-02T00:00:00+00:00,2025-03-13T00:00:00+00:00,0,0,,-0.26348,,0.4875,2.22926,0.95933,2.323768,2.21041,0.59511,9.23918,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000144,41,41,0,3,,2021-09-20T00:00:00+00:00,2023-09-22T00:00:00+00:00,0,0,,0.0,,0.4878,2.67351,0.8297,3.222261,3.22225,0.89942,6.24009,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000260,96,96,0,12,,2021-09-15T00:00:00+00:00,2021-12-06T00:00:00+00:00,0,0,,0.13327,,0.5,2.26775,0.9108,2.489844,2.48984,0.67847,17.72573,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000515,52,52,0,13,,2021-08-19T00:00:00+00:00,2022-02-23T00:00:00+00:00,0,0,,1.09066,,0.59615,1.76202,1.0,1.76202,2.60108,0.64659,3.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000282,114,114,0,8,,2021-12-06T00:00:00+00:00,2026-02-18T00:00:00+00:00,0,0,,0.01176,,0.5,1.79894,0.85774,2.097302,2.09731,0.4706,7.70257,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000201,122,122,0,21,,2021-08-19T00:00:00+00:00,2021-12-28T00:00:00+00:00,0,0,,-0.29779,,0.48361,2.39945,0.96875,2.476852,2.357,0.66807,14.877,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000363,64,64,0,7,,2022-06-30T00:00:00+00:00,2025-05-30T00:00:00+00:00,0,0,,0.67165,,0.60938,1.67632,0.93424,1.794314,2.79913,0.65657,5.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000388,97,97,0,16,,2021-12-14T00:00:00+00:00,2022-02-17T00:00:00+00:00,0,0,,0.40538,,0.54639,2.02607,0.92823,2.182724,2.62919,0.68598,10.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000081,101,101,0,1,,2021-07-02T00:00:00+00:00,2026-01-08T00:00:00+00:00,0,0,,-1.0,,0.43564,2.39413,0.97556,2.454108,1.8944,0.49242,17.39102,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000433,144,144,0,1,,2021-07-02T00:00:00+00:00,2024-06-24T00:00:00+00:00,0,0,,1.5,,0.61111,1.467,0.96964,1.512933,2.37747,0.51942,8.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000283,89,89,0,8,,2021-08-16T00:00:00+00:00,2022-02-17T00:00:00+00:00,0,0,,0.55079,,0.53933,1.76432,0.93361,1.889783,2.26775,0.53195,9.09271,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000538,78,78,0,13,,2021-08-19T00:00:00+00:00,2025-03-13T00:00:00+00:00,0,0,,1.014,,0.57692,2.15696,0.94857,2.273907,3.10079,0.84308,7.10953,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000583,119,119,0,16,,2021-09-20T00:00:00+00:00,2023-06-13T00:00:00+00:00,0,0,,0.17476,,0.5042,1.8869,0.90493,2.085134,2.12048,0.50272,14.78548,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000492,124,124,0,14,,2021-10-06T00:00:00+00:00,2025-02-20T00:00:00+00:00,0,0,,0.59974,,0.62097,1.65528,0.92534,1.788834,2.93063,0.67714,6.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000106,82,82,0,12,,2021-12-22T00:00:00+00:00,2022-05-09T00:00:00+00:00,0,0,,0.3235,,0.53659,1.89723,0.89779,2.113222,2.44688,0.60198,10.13549,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000516,90,90,0,17,,2021-08-19T00:00:00+00:00,2023-01-04T00:00:00+00:00,0,0,,0.59659,,0.54444,2.29775,0.94162,2.440209,2.91635,0.82204,6.44899,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000175,105,105,0,2,,2021-07-02T00:00:00+00:00,2025-11-24T00:00:00+00:00,0,0,,0.5593,,0.53333,1.827,0.96786,1.88767,2.15735,0.52273,7.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000493,41,41,0,9,,2021-10-27T00:00:00+00:00,2024-07-29T00:00:00+00:00,0,0,,0.38055,,0.56098,1.5909,1.0,1.5909,2.03281,0.45343,7.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000299,56,56,0,3,,2021-09-07T00:00:00+00:00,2022-02-09T00:00:00+00:00,0,0,,0.27744,,0.53571,1.64214,0.98762,1.662725,1.91853,0.42118,9.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000082,58,58,0,1,,2021-12-17T00:00:00+00:00,2026-05-06T00:00:00+00:00,0,0,,-1.0,,0.44828,2.39897,0.96537,2.485026,2.01908,0.54278,6.98315,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000311,40,40,0,1,,2021-07-02T00:00:00+00:00,2025-11-24T00:00:00+00:00,0,0,,1.62887,,0.55,1.91975,0.94569,2.029999,2.48111,0.6303,3.02244,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000224,48,48,0,4,,2021-09-01T00:00:00+00:00,2022-02-17T00:00:00+00:00,0,0,,-0.14825,,0.5,1.66271,0.95918,1.73347,1.73347,0.35177,9.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000584,88,88,0,16,,2021-08-24T00:00:00+00:00,2022-02-23T00:00:00+00:00,0,0,,0.51401,,0.56818,1.74677,0.91089,1.917652,2.52323,0.59914,8.53608,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000176,30,30,0,2,,2021-07-02T00:00:00+00:00,2026-02-18T00:00:00+00:00,0,0,,-1.0,,0.36667,3.21266,1.0,3.21266,1.85996,0.54464,6.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000364,111,111,0,18,,2021-09-01T00:00:00+00:00,2022-06-16T00:00:00+00:00,0,0,,0.43385,,0.54054,1.77512,0.95581,1.857189,2.18494,0.52037,7.50897,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000411,65,65,0,11,,2021-09-10T00:00:00+00:00,2021-12-28T00:00:00+00:00,0,0,,-0.30374,,0.44615,2.29523,0.90682,2.531076,2.09717,0.53573,12.31145,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000261,41,41,0,8,,2021-12-15T00:00:00+00:00,2023-01-04T00:00:00+00:00,0,0,,1.1257,,0.56098,1.74868,0.92608,1.88826,2.41277,0.57439,4.47113,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000160,35,35,0,6,,2021-09-23T00:00:00+00:00,2025-09-25T00:00:00+00:00,0,0,,-0.55446,,0.45714,1.95873,0.92502,2.1175,1.78317,0.39327,4.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000284,644,644,0,8,,2021-07-13T00:00:00+00:00,2025-11-19T00:00:00+00:00,0,0,,-1.0,,0.38354,2.79268,0.96977,2.879734,1.79167,0.47328,26.85386,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000202,47,47,0,6,,2021-10-22T00:00:00+00:00,2022-12-23T00:00:00+00:00,0,0,,0.73403,,0.61702,1.61985,0.95546,1.695361,2.73141,0.63356,3.1983,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000315,56,56,0,1,,2022-06-03T00:00:00+00:00,2026-04-16T00:00:00+00:00,0,0,,0.31986,,0.51786,2.26245,0.96195,2.351941,2.52614,0.70782,8.76183,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000365,57,57,0,14,,2021-08-16T00:00:00+00:00,2024-08-01T00:00:00+00:00,0,0,,1.2642,,0.54386,1.8614,0.97966,1.900047,2.26544,0.56548,6.47113,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000059,184,184,0,3,,2021-11-04T00:00:00+00:00,2024-05-06T00:00:00+00:00,0,0,,-1.0,,0.41848,2.52924,0.97589,2.591727,1.86508,0.49093,18.97468,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000389,30,30,0,6,,2021-10-01T00:00:00+00:00,2022-12-20T00:00:00+00:00,0,0,,-0.4996,,0.36667,2.33569,0.79925,2.922352,1.69188,0.35023,6.05276,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000017,54,54,0,10,,2021-08-16T00:00:00+00:00,2022-12-23T00:00:00+00:00,0,0,,0.76278,,0.59259,1.63864,0.96358,1.700575,2.47357,0.57848,5.19872,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000350,75,75,0,4,,2021-08-19T00:00:00+00:00,2025-04-29T00:00:00+00:00,0,0,,0.52168,,0.56,1.69877,0.92781,1.830946,2.40313,0.55545,7.02306,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000620,121,121,0,21,,2021-08-19T00:00:00+00:00,2022-01-05T00:00:00+00:00,0,0,,-0.51861,,0.47934,2.16227,0.9806,2.205048,2.06279,0.534,11.81198,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000539,78,78,0,10,,2021-12-22T00:00:00+00:00,2023-05-01T00:00:00+00:00,0,0,,0.29623,,0.52564,1.71182,0.95763,1.787559,1.98081,0.44554,9.70966,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000435,57,57,0,2,,2021-08-06T00:00:00+00:00,2025-11-03T00:00:00+00:00,0,0,,-1.0,,0.36842,3.08842,1.0,3.08842,1.80158,0.50626,9.15211,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000203,72,72,0,13,,2021-08-16T00:00:00+00:00,2022-02-14T00:00:00+00:00,0,0,,0.77718,,0.56944,1.63758,0.99364,1.648062,2.1797,0.5047,5.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000412,60,60,0,9,,2021-10-14T00:00:00+00:00,2023-05-18T00:00:00+00:00,0,0,,-1.0,,0.4,2.27147,0.95633,2.375195,1.58346,0.33479,11.59151,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000517,49,49,0,16,,2021-09-07T00:00:00+00:00,2022-07-14T00:00:00+00:00,0,0,,1.25012,,0.5102,1.49,0.94712,1.57319,1.63875,0.29631,7.5,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000336,66,66,0,3,,2021-09-02T00:00:00+00:00,2022-02-15T00:00:00+00:00,0,0,,1.25761,,0.54545,1.43766,0.93128,1.543746,1.85251,0.36087,5.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000128,212,212,0,4,,2021-11-04T00:00:00+00:00,2026-04-07T00:00:00+00:00,0,0,,-0.71449,,0.44811,2.56786,0.93147,2.756782,2.23841,0.63663,14.68703,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000225,124,124,0,4,,2022-01-10T00:00:00+00:00,2025-05-21T00:00:00+00:00,0,0,,-1.0,,0.3629,2.83466,0.97501,2.907314,1.65606,0.40753,13.73647,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000351,37,37,0,4,,2021-08-16T00:00:00+00:00,2022-09-27T00:00:00+00:00,0,0,,0.52746,,0.59459,1.7237,0.8918,1.932832,2.83483,0.66336,5.39073,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000204,55,55,0,11,,2021-08-19T00:00:00+00:00,2021-12-14T00:00:00+00:00,0,0,,-1.0,,0.49091,1.43789,1.0,1.43789,1.38654,0.19678,8.5,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000182,51,51,0,4,,2021-09-20T00:00:00+00:00,2023-09-06T00:00:00+00:00,0,0,,-0.17455,,0.45098,2.4904,0.87386,2.849884,2.4277,0.66049,11.24009,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000469,110,110,0,14,,2021-09-10T00:00:00+00:00,2022-02-28T00:00:00+00:00,0,0,,0.24182,,0.54545,1.49555,0.95266,1.569868,1.88384,0.38273,10.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000366,106,106,0,19,,2021-12-01T00:00:00+00:00,2022-05-20T00:00:00+00:00,0,0,,0.48787,,0.58491,1.74707,0.95522,1.828971,2.57718,0.62537,11.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000107,68,68,0,9,,2021-08-16T00:00:00+00:00,2022-12-23T00:00:00+00:00,0,0,,0.82711,,0.54412,1.74134,0.99373,1.752327,2.09149,0.49447,6.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000177,129,129,0,2,,2021-07-13T00:00:00+00:00,2026-04-15T00:00:00+00:00,0,0,,-1.0,,0.3876,2.2029,0.94712,2.325893,1.47208,0.27382,20.83405,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000337,63,63,0,4,,2022-01-03T00:00:00+00:00,2025-08-22T00:00:00+00:00,0,0,,-1.0,,0.4127,2.49559,0.9659,2.583694,1.81557,0.46265,7.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000183,125,125,0,9,,2021-08-16T00:00:00+00:00,2022-02-17T00:00:00+00:00,0,0,,-1.0,,0.416,2.15517,0.96906,2.22398,1.58421,0.33062,16.52072,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000285,87,87,0,8,,2021-12-09T00:00:00+00:00,2025-08-08T00:00:00+00:00,0,0,,-0.42813,,0.42529,1.99012,0.89267,2.229402,1.64976,0.33335,6.36922,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000262,182,182,0,19,,2021-08-16T00:00:00+00:00,2022-01-19T00:00:00+00:00,0,0,,-1.0,,0.45055,1.89918,0.95165,1.995671,1.63644,0.33279,24.70485,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000060,105,105,0,4,,2021-07-02T00:00:00+00:00,2024-06-05T00:00:00+00:00,0,0,,-0.09721,,0.49524,1.8868,0.94283,2.001209,1.96344,0.45851,10.3457,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000320,94,94,0,1,,2021-07-08T00:00:00+00:00,2025-11-28T00:00:00+00:00,0,0,,1.5,,0.59574,1.4047,0.91711,1.531659,2.25717,0.46609,9.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
