pattern_id,sample_count,independent_sample_count,trade_count,ticker_count,sector_count,first_seen,last_seen,gross_pnl,net_pnl,avg_trade,median_trade,std_trade,winrate,avg_win,avg_loss,payoff_ratio,profit_factor,expectancy,max_drawdown,max_consecutive_losses,best_trade,worst_trade,top_5_trades_pnl,bottom_5_trades_pnl,pnl_without_best_trade,pnl_without_top_5_trades,pnl_without_worst_trade,sharpe,sortino,calmar,avg_holding_period_seconds,notes
PATTERN_000618,60,60,0,17,,2021-08-27T00:00:00+00:00,2022-02-14T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000013,49,49,0,7,,2021-10-01T00:00:00+00:00,2022-12-15T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000387,40,40,0,5,,2021-09-10T00:00:00+00:00,2023-02-13T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000070,93,93,0,3,,2021-08-03T00:00:00+00:00,2025-11-17T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000467,61,61,0,11,,2021-10-11T00:00:00+00:00,2022-12-02T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000259,58,58,0,9,,2021-08-19T00:00:00+00:00,2023-02-13T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000468,54,54,0,13,,2021-08-19T00:00:00+00:00,2022-04-18T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000014,73,73,0,15,,2021-12-17T00:00:00+00:00,2022-02-14T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000058,94,94,0,4,,2021-07-13T00:00:00+00:00,2024-04-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000046,92,92,0,3,,2021-07-13T00:00:00+00:00,2021-09-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000619,53,53,0,11,,2021-08-19T00:00:00+00:00,2022-02-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000560,101,101,0,17,,2021-09-07T00:00:00+00:00,2023-06-13T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000514,30,30,0,5,,2021-09-20T00:00:00+00:00,2022-08-25T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000582,78,78,0,17,,2021-12-09T00:00:00+00:00,2022-05-25T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000143,84,84,0,8,,2021-08-19T00:00:00+00:00,2025-03-18T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000537,43,43,0,10,,2021-09-07T00:00:00+00:00,2024-11-20T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000080,80,80,0,1,,2021-08-11T00:00:00+00:00,2026-01-13T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000561,34,34,0,6,,2021-10-27T00:00:00+00:00,2023-07-14T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000127,53,53,0,3,,2021-12-31T00:00:00+00:00,2024-10-01T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000015,59,59,0,9,,2021-09-10T00:00:00+00:00,2023-02-13T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000035,30,30,0,13,,2021-09-20T00:00:00+00:00,2022-07-19T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000491,80,80,0,10,,2021-12-02T00:00:00+00:00,2025-03-13T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000144,41,41,0,3,,2021-09-20T00:00:00+00:00,2023-09-22T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000260,96,96,0,12,,2021-09-15T00:00:00+00:00,2021-12-06T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000515,52,52,0,13,,2021-08-19T00:00:00+00:00,2022-02-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000282,114,114,1,8,,2021-12-06T00:00:00+00:00,2026-02-18T00:00:00+00:00,0.0,0.0,0.0,0.01176,,0.0,1.79894,0.85774,2.097302,,0.0,0.000000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Operational columns use closed paper trades only; research R metrics remain in experiment_registry.csv.
PATTERN_000201,122,122,0,21,,2021-08-19T00:00:00+00:00,2021-12-28T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000363,64,64,0,7,,2022-06-30T00:00:00+00:00,2025-05-30T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000388,97,97,0,16,,2021-12-14T00:00:00+00:00,2022-02-17T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000081,101,101,0,1,,2021-07-02T00:00:00+00:00,2026-01-08T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000433,144,144,0,1,,2021-07-02T00:00:00+00:00,2024-06-24T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000283,89,89,0,8,,2021-08-16T00:00:00+00:00,2022-02-17T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000538,78,78,0,13,,2021-08-19T00:00:00+00:00,2025-03-13T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000583,119,119,0,16,,2021-09-20T00:00:00+00:00,2023-06-13T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000492,124,124,0,14,,2021-10-06T00:00:00+00:00,2025-02-20T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000106,82,82,0,12,,2021-12-22T00:00:00+00:00,2022-05-09T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000516,90,90,0,17,,2021-08-19T00:00:00+00:00,2023-01-04T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000175,105,105,0,2,,2021-07-02T00:00:00+00:00,2025-11-24T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000493,41,41,0,9,,2021-10-27T00:00:00+00:00,2024-07-29T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000299,56,56,0,3,,2021-09-07T00:00:00+00:00,2022-02-09T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000082,58,58,0,1,,2021-12-17T00:00:00+00:00,2026-05-06T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000311,40,40,0,1,,2021-07-02T00:00:00+00:00,2025-11-24T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000224,48,48,0,4,,2021-09-01T00:00:00+00:00,2022-02-17T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000584,88,88,0,16,,2021-08-24T00:00:00+00:00,2022-02-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000176,30,30,0,2,,2021-07-02T00:00:00+00:00,2026-02-18T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000364,111,111,0,18,,2021-09-01T00:00:00+00:00,2022-06-16T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000411,65,65,0,11,,2021-09-10T00:00:00+00:00,2021-12-28T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000261,41,41,0,8,,2021-12-15T00:00:00+00:00,2023-01-04T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000160,35,35,0,6,,2021-09-23T00:00:00+00:00,2025-09-25T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000284,644,644,0,8,,2021-07-13T00:00:00+00:00,2025-11-19T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000202,47,47,0,6,,2021-10-22T00:00:00+00:00,2022-12-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000315,56,56,0,1,,2022-06-03T00:00:00+00:00,2026-04-16T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000365,57,57,0,14,,2021-08-16T00:00:00+00:00,2024-08-01T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000059,184,184,0,3,,2021-11-04T00:00:00+00:00,2024-05-06T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000389,30,30,0,6,,2021-10-01T00:00:00+00:00,2022-12-20T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000653,130,130,0,24,,2021-08-20T00:00:00+00:00,2022-05-09T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000017,54,54,0,10,,2021-08-16T00:00:00+00:00,2022-12-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000350,75,75,0,4,,2021-08-19T00:00:00+00:00,2025-04-29T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000620,121,121,0,21,,2021-08-19T00:00:00+00:00,2022-01-05T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000539,78,78,0,10,,2021-12-22T00:00:00+00:00,2023-05-01T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000435,57,57,0,2,,2021-08-06T00:00:00+00:00,2025-11-03T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000203,72,72,0,13,,2021-08-16T00:00:00+00:00,2022-02-14T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000412,60,60,0,9,,2021-10-14T00:00:00+00:00,2023-05-18T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000517,49,49,0,16,,2021-09-07T00:00:00+00:00,2022-07-14T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000336,66,66,0,3,,2021-09-02T00:00:00+00:00,2022-02-15T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000128,212,212,0,4,,2021-11-04T00:00:00+00:00,2026-04-07T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000225,124,124,0,4,,2022-01-10T00:00:00+00:00,2025-05-21T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000351,37,37,0,4,,2021-08-16T00:00:00+00:00,2022-09-27T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000204,55,55,0,11,,2021-08-19T00:00:00+00:00,2021-12-14T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000182,51,51,0,4,,2021-09-20T00:00:00+00:00,2023-09-06T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000469,110,110,0,14,,2021-09-10T00:00:00+00:00,2022-02-28T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000366,106,106,0,19,,2021-12-01T00:00:00+00:00,2022-05-20T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000107,68,68,0,9,,2021-08-16T00:00:00+00:00,2022-12-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000177,129,129,0,2,,2021-07-13T00:00:00+00:00,2026-04-15T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000337,63,63,0,4,,2022-01-03T00:00:00+00:00,2025-08-22T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000183,125,125,0,9,,2021-08-16T00:00:00+00:00,2022-02-17T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000285,87,87,0,8,,2021-12-09T00:00:00+00:00,2025-08-08T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000262,182,182,0,19,,2021-08-16T00:00:00+00:00,2022-01-19T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000060,105,105,0,4,,2021-07-02T00:00:00+00:00,2024-06-05T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000320,94,94,0,1,,2021-07-08T00:00:00+00:00,2025-11-28T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000331,69,69,0,1,,2021-10-11T00:00:00+00:00,2026-03-11T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000071,52,52,0,1,,2022-06-30T00:00:00+00:00,2023-02-13T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000061,113,113,0,4,,2021-07-16T00:00:00+00:00,2023-11-20T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000286,57,57,0,6,,2021-09-15T00:00:00+00:00,2021-12-31T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000390,91,91,0,18,,2021-09-10T00:00:00+00:00,2021-12-06T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000016,150,150,0,20,,2021-09-10T00:00:00+00:00,2021-12-06T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000562,75,75,0,14,,2021-08-19T00:00:00+00:00,2022-02-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000470,102,102,0,15,,2021-08-19T00:00:00+00:00,2021-12-06T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000494,117,117,1,20,,2021-12-01T00:00:00+00:00,2022-05-20T00:00:00+00:00,0.0,0.0,0.0,0.48403,,0.0,1.7703,0.91363,1.937655,,0.0,0.000000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Operational columns use closed paper trades only; research R metrics remain in experiment_registry.csv.
PATTERN_000129,45,45,0,2,,2021-08-24T00:00:00+00:00,2025-02-25T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000316,172,172,0,1,,2022-03-09T00:00:00+00:00,2026-04-02T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000453,206,206,0,3,,2021-07-02T00:00:00+00:00,2025-12-16T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000621,89,89,0,19,,2021-08-24T00:00:00+00:00,2022-02-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000622,36,36,0,8,,2021-12-09T00:00:00+00:00,2022-05-12T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000047,1060,1060,0,24,,2021-07-13T00:00:00+00:00,2024-01-31T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000239,63,63,0,5,,2021-09-15T00:00:00+00:00,2025-02-25T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000317,79,79,0,1,,2022-02-24T00:00:00+00:00,2026-03-30T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000413,438,438,0,13,,2021-12-28T00:00:00+00:00,2026-04-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000318,31,31,0,1,,2022-04-04T00:00:00+00:00,2026-02-10T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000447,57,57,0,1,,2021-08-16T00:00:00+00:00,2026-04-28T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000518,79,79,0,10,,2021-09-10T00:00:00+00:00,2023-04-19T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000205,108,108,0,14,,2021-11-23T00:00:00+00:00,2026-02-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000332,149,149,0,1,,2021-07-08T00:00:00+00:00,2026-01-16T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000263,112,112,0,14,,2021-08-16T00:00:00+00:00,2022-01-19T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000563,89,89,0,16,,2021-11-01T00:00:00+00:00,2022-02-09T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000414,35,35,0,4,,2021-08-16T00:00:00+00:00,2022-09-29T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
PATTERN_000108,124,124,0,15,,2021-09-01T00:00:00+00:00,2021-11-12T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank.
